ID,classID,class,kW,zenfuka,heater_A,kidoID,kido,syadanID,syadan,bunki
447,1,200V,200,720,600,2,Y△,0,100,☆
448,1,200V,5.5,22,22,2,Y△,0,150,"NF125-RV 50"
449,1,200V,7.5,29,29,2,Y△,0,150,"NF125-RV 60"
450,1,200V,11,44,42,2,Y△,0,150,"NF125-RV 75"
451,1,200V,15,55,54,2,Y△,0,150,"NF125-RV 100"
452,1,200V,18.5,67,67,2,Y△,0,150,"NF125-RV 100"
453,1,200V,22,85,82,2,Y△,0,150,"NF250-RV 150"
454,1,200V,30,110,105,2,Y△,0,150,"NF250-RV 175"
455,1,200V,37,130,125,2,Y△,0,150,"NF250-RV 225"
456,1,200V,45,164,150,2,Y△,0,150,"NF400-REW 250"
457,1,200V,55,195,180,2,Y△,0,150,"NF400-REW 300"
458,1,200V,75,267,250,2,Y△,0,150,"NF400-REW 400"
459,1,200V,90,320,330,2,Y△,0,150,"NF630-REW 500"
460,1,200V,110,385,330,2,Y△,0,150,"NF630-REW 600"
461,1,200V,132,470,500,2,Y△,0,125,"NF1000-SEW 700"
462,1,200V,160,580,500,2,Y△,0,125,"NF1250-SEW 800"
463,1,200V,200,720,600,2,Y△,0,125,"NF1600-SEW 1000"
464,1,200V,5.5,22,22,2,Y△,0,200,"NF125-UV 50"
465,1,200V,7.5,29,29,2,Y△,0,200,"NF125-UV 60"
466,1,200V,11,44,42,2,Y△,0,200,"NF125-UV 75"
467,1,200V,15,55,54,2,Y△,0,200,"NF125-UV 100"
468,1,200V,18.5,67,67,2,Y△,0,200,"NF125-UV 100"
469,1,200V,22,85,82,2,Y△,0,200,"NF250-UV 150"
470,1,200V,30,110,105,2,Y△,0,200,"NF250-UV 175"
471,1,200V,37,130,125,2,Y△,0,200,"NF250-UV 225"
472,1,200V,45,164,150,2,Y△,0,200,"NF400-UEW 250"
473,1,200V,55,195,180,2,Y△,0,200,"NF400-UEW 300"
474,1,200V,75,267,250,2,Y△,0,200,"NF400-UEW 400"
475,1,200V,90,320,330,2,Y△,0,200,"NF800-UEW 500"
476,1,200V,110,385,330,2,Y△,0,200,"NF800-UEW 600"
477,1,200V,132,470,500,2,Y△,0,170,"NF1200-UR 700"
478,1,200V,160,580,500,2,Y△,0,170,"NF1200-UR 800"
479,1,200V,200,720,600,2,Y△,0,170,"NF1200-UR 1000"
480,2,400V,0.2,0.6,0.7,1,直入,16,1.5,"NF30-KC (3)"
481,2,400V,0.4,1.1,1.3,1,直入,16,1.5,"NF30-KC (3)"
482,2,400V,0.75,1.9,1.7,1,直入,16,1.5,"NF30-KC 5"
483,2,400V,1.5,3.2,3.6,1,直入,16,1.5,"NF30-KC 10"
484,2,400V,2.2,4.6,5,1,直入,16,1.5,"NF30-KC 10"
485,2,400V,3.7,7.5,6.6,1,直入,16,1.5,"NF30-KC 20"
486,2,400V,5.5,11,11,1,直入,16,1.5,"NF30-KC 30"
487,2,400V,7.5,15,15,1,直入,16,1.5,"NF30-KC 30"
488,2,400V,11,22,22,1,直入,16,1.5,"NF50-KC 50"
489,2,400V,15,28,28,1,直入,16,1.5,☆
490,2,400V,18.5,34,35,1,直入,16,1.5,☆
491,2,400V,22,42,42,1,直入,16,1.5,☆
492,2,400V,30,55,54,1,直入,16,1.5,☆
493,2,400V,37,65,67,1,直入,16,1.5,☆
494,2,400V,45,82,82,1,直入,16,1.5,☆
495,2,400V,55,96,105,1,直入,16,1.5,☆
496,2,400V,75,134,125,1,直入,16,1.5,☆
497,2,400V,90,160,150,1,直入,16,1.5,☆
498,2,400V,110,192,180,1,直入,16,1.5,☆
499,2,400V,132,233,250,1,直入,16,1.5,☆
500,2,400V,160,290,250,1,直入,16,1.5,☆
501,2,400V,200,360,330,1,直入,16,1.5,☆
502,2,400V,220,389,0,1,直入,16,1.5,☆
503,2,400V,250,430,500,1,直入,16,1.5,☆
504,2,400V,300,500,500,1,直入,16,1.5,☆
505,2,400V,0.2,0.6,0.7,1,直入,16,1.5,"NF30-CS (3)"
506,2,400V,0.4,1.1,1.3,1,直入,16,1.5,"NF30-CS (3)"
507,2,400V,0.75,1.9,1.7,1,直入,16,1.5,"NF30-CS 5"
508,2,400V,1.5,3.2,3.6,1,直入,16,1.5,"NF30-CS 10"
509,2,400V,2.2,4.6,5,1,直入,16,1.5,"NF30-CS 10"
510,2,400V,3.7,7.5,6.6,1,直入,16,1.5,"NF30-CS 20"
511,2,400V,5.5,11,11,1,直入,16,1.5,"NF30-CS 30"
512,2,400V,7.5,15,15,1,直入,16,1.5,"NF30-CS 30"
513,2,400V,11,22,22,1,直入,16,1.5,"NF50-CS 50"
514,2,400V,15,28,28,1,直入,16,1.5,☆
515,2,400V,18.5,34,35,1,直入,16,1.5,☆
516,2,400V,22,42,42,1,直入,16,1.5,☆
517,2,400V,30,55,54,1,直入,16,1.5,☆
518,2,400V,37,65,67,1,直入,16,1.5,☆
519,2,400V,45,82,82,1,直入,16,1.5,☆
520,2,400V,55,96,105,1,直入,16,1.5,☆
521,2,400V,75,134,125,1,直入,16,1.5,☆
522,2,400V,90,160,150,1,直入,16,1.5,☆
523,2,400V,110,192,180,1,直入,16,1.5,☆
524,2,400V,132,233,250,1,直入,16,1.5,☆
525,2,400V,160,290,250,1,直入,16,1.5,☆
526,2,400V,200,360,330,1,直入,16,1.5,☆
527,2,400V,220,389,0,1,直入,16,1.5,☆
528,2,400V,250,430,500,1,直入,16,1.5,☆
529,2,400V,300,500,500,1,直入,16,1.5,☆
530,2,400V,0.2,0.6,0.7,1,直入,17,2.5,"NF32-SV (3)"
531,2,400V,0.4,1.1,1.3,1,直入,17,2.5,"NF32-SV (3)"
532,2,400V,0.75,1.9,1.7,1,直入,17,2.5,"NF32-SV 5"
533,2,400V,1.5,3.2,3.6,1,直入,17,2.5,"NF32-SV 10"
534,2,400V,2.2,4.6,5,1,直入,17,2.5,"NF32-SV 10"
535,2,400V,3.7,7.5,6.6,1,直入,17,2.5,"NF32-SV 20"
536,2,400V,5.5,11,11,1,直入,17,2.5,"NF32-SV 30"
537,2,400V,7.5,15,15,1,直入,17,2.5,"NF32-SV 30"
538,2,400V,11,22,22,1,直入,17,2.5,"NF63-CV 50"
539,2,400V,15,28,28,1,直入,17,2.5,"NF63-CV 60"
540,2,400V,18.5,34,35,1,直入,17,2.5,"NF63-CV 60"
541,2,400V,22,42,42,1,直入,17,2.5,☆
542,2,400V,30,55,54,1,直入,17,2.5,☆
543,2,400V,37,65,67,1,直入,17,2.5,☆
544,2,400V,45,82,82,1,直入,17,2.5,☆
545,2,400V,55,96,105,1,直入,17,2.5,☆
546,2,400V,75,134,125,1,直入,17,2.5,☆
547,2,400V,90,160,150,1,直入,17,2.5,☆
548,2,400V,110,192,180,1,直入,17,2.5,☆
549,2,400V,132,233,250,1,直入,17,2.5,☆
550,2,400V,160,290,250,1,直入,17,2.5,☆
551,2,400V,200,360,330,1,直入,17,2.5,☆
552,2,400V,220,389,0,1,直入,17,2.5,☆
553,2,400V,250,430,500,1,直入,17,2.5,☆
554,2,400V,300,500,500,1,直入,17,2.5,☆
555,2,400V,0.2,0.6,0.7,1,直入,18,7.5,"NF63-SV (3)"
556,2,400V,0.4,1.1,1.3,1,直入,18,7.5,"NF63-SV (3)"
557,2,400V,0.75,1.9,1.7,1,直入,18,7.5,"NF63-SV 5"
558,2,400V,1.5,3.2,3.6,1,直入,18,7.5,"NF63-SV 10"
559,2,400V,2.2,4.6,5,1,直入,18,7.5,"NF63-SV 10"
560,2,400V,3.7,7.5,6.6,1,直入,18,7.5,"NF63-SV 20"
561,2,400V,5.5,11,11,1,直入,18,7.5,"NF63-SV 30"
562,2,400V,7.5,15,15,1,直入,18,7.5,"NF63-SV 30"
563,2,400V,11,22,22,1,直入,18,7.5,"NF63-SV 50"
564,2,400V,15,28,28,1,直入,18,7.5,"NF63-SV 60"
565,2,400V,18.5,34,35,1,直入,18,7.5,"NF63-SV 60"
566,2,400V,22,42,42,1,直入,18,7.5,☆
567,2,400V,30,55,54,1,直入,18,7.5,☆
568,2,400V,37,65,67,1,直入,18,7.5,☆
569,2,400V,45,82,82,1,直入,18,7.5,☆
570,2,400V,55,96,105,1,直入,18,7.5,☆
571,2,400V,75,134,125,1,直入,18,7.5,☆
572,2,400V,90,160,150,1,直入,18,7.5,☆
573,2,400V,110,192,180,1,直入,18,7.5,☆
574,2,400V,132,233,250,1,直入,18,7.5,☆
575,2,400V,160,290,250,1,直入,18,7.5,☆
576,2,400V,200,360,330,1,直入,18,7.5,☆
577,2,400V,220,389,0,1,直入,18,7.5,☆
578,2,400V,250,430,500,1,直入,18,7.5,☆
579,2,400V,300,500,500,1,直入,18,7.5,☆
580,2,400V,0.2,0.6,0.7,1,直入,19,10,"NF63-HV (10)"
581,2,400V,0.4,1.1,1.3,1,直入,19,10,"NF63-HV (10)"
582,2,400V,0.75,1.9,1.7,1,直入,19,10,"NF63-HV (10)"
583,2,400V,1.5,3.2,3.6,1,直入,19,10,"NF63-HV (10)"
584,2,400V,2.2,4.6,5,1,直入,19,10,"NF63-HV (10)"
585,2,400V,3.7,7.5,6.6,1,直入,19,10,"NF63-HV 20"
586,2,400V,5.5,11,11,1,直入,19,10,"NF63-HV 30"
587,2,400V,7.5,15,15,1,直入,19,10,"NF63-HV 30"
588,2,400V,11,22,22,1,直入,19,10,"NF63-HV 50"
589,2,400V,15,28,28,1,直入,19,10,"NF63-HV 60"
590,2,400V,18.5,34,35,1,直入,19,10,"NF125-SV 60"
591,2,400V,22,42,42,1,直入,19,10,"NF125-SV 75"
592,2,400V,30,55,54,1,直入,19,10,"NF125-SV 100"
593,2,400V,37,65,67,1,直入,19,10,"NF125-SV 100"
594,2,400V,45,82,82,1,直入,19,10,☆
595,2,400V,55,96,105,1,直入,19,10,☆
596,2,400V,75,134,125,1,直入,19,10,☆
597,2,400V,90,160,150,1,直入,19,10,☆
598,2,400V,110,192,180,1,直入,19,10,☆
599,2,400V,132,233,250,1,直入,19,10,☆
600,2,400V,160,290,250,1,直入,19,10,☆
601,2,400V,200,360,330,1,直入,19,10,☆
602,2,400V,220,389,0,1,直入,19,10,☆
603,2,400V,250,430,500,1,直入,19,10,☆
604,2,400V,300,500,500,1,直入,19,10,☆
605,2,400V,0.2,0.6,0.7,1,直入,20,25,☆
606,2,400V,0.4,1.1,1.3,1,直入,20,25,☆
607,2,400V,0.75,1.9,1.7,1,直入,20,25,☆
608,2,400V,1.5,3.2,3.6,1,直入,20,25,☆
609,2,400V,2.2,4.6,5,1,直入,20,25,☆
610,2,400V,3.7,7.5,6.6,1,直入,20,25,☆
611,2,400V,5.5,11,11,1,直入,20,25,☆
612,2,400V,7.5,15,15,1,直入,20,25,☆
613,2,400V,11,22,22,1,直入,20,25,☆
614,2,400V,15,28,28,1,直入,20,25,☆
615,2,400V,18.5,34,35,1,直入,20,25,☆
616,2,400V,22,42,42,1,直入,20,25,☆
617,2,400V,30,55,54,1,直入,20,25,☆
618,2,400V,37,65,67,1,直入,20,25,☆
619,2,400V,45,82,82,1,直入,20,25,"NF250-CV 125"
620,2,400V,55,96,105,1,直入,20,25,"NF250-CV 175"
621,2,400V,75,134,125,1,直入,20,25,"NF250-CV 225"
622,2,400V,90,160,150,1,直入,20,25,☆
623,2,400V,110,192,180,1,直入,20,25,☆
624,2,400V,132,233,250,1,直入,20,25,☆
625,2,400V,160,290,250,1,直入,20,25,☆
626,2,400V,200,360,330,1,直入,20,25,☆
627,2,400V,220,389,0,1,直入,20,25,☆
628,2,400V,250,430,500,1,直入,20,25,☆
629,2,400V,300,500,500,1,直入,20,25,☆
630,2,400V,0.2,0.6,0.7,1,直入,21,30,"NF125-SV (15)"
631,2,400V,0.4,1.1,1.3,1,直入,21,30,"NF125-SV (15)"
632,2,400V,0.75,1.9,1.7,1,直入,21,30,"NF125-SV (15)"
633,2,400V,1.5,3.2,3.6,1,直入,21,30,"NF125-SV (15)"
634,2,400V,2.2,4.6,5,1,直入,21,30,"NF125-SV (15)"
635,2,400V,3.7,7.5,6.6,1,直入,21,30,"NF125-SV 20"
636,2,400V,5.5,11,11,1,直入,21,30,"NF125-SV 30"
637,2,400V,7.5,15,15,1,直入,21,30,"NF125-SV 30"
638,2,400V,11,22,22,1,直入,21,30,"NF125-SV 50"
639,2,400V,15,28,28,1,直入,21,30,"NF125-SV 60"
640,2,400V,18.5,34,35,1,直入,21,30,"NF125-SV 60"
641,2,400V,22,42,42,1,直入,21,30,"NF125-SV 75"
642,2,400V,30,55,54,1,直入,21,30,"NF125-SV 100"
643,2,400V,37,65,67,1,直入,21,30,"NF125-SV 100"
644,2,400V,45,82,82,1,直入,22,36,"NF250-SV 125"
645,2,400V,55,96,105,1,直入,22,36,"NF250-SV 175"
646,2,400V,75,134,125,1,直入,22,36,"NF250-SV 225"
647,2,400V,90,160,150,1,直入,22,36,"NF250-SEW 225"
648,2,400V,110,192,180,1,直入,21,30,☆
649,2,400V,132,233,250,1,直入,21,30,☆
650,2,400V,160,290,250,1,直入,21,30,☆
651,2,400V,200,360,330,1,直入,21,30,☆
652,2,400V,220,389,0,1,直入,21,30,☆
653,2,400V,250,430,500,1,直入,21,30,☆
654,2,400V,300,500,500,1,直入,21,30,☆
655,2,400V,0.2,0.6,0.7,1,直入,21,30,☆
656,2,400V,0.4,1.1,1.3,1,直入,21,30,☆
657,2,400V,0.75,1.9,1.7,1,直入,21,30,☆
658,2,400V,1.5,3.2,3.6,1,直入,21,30,☆
659,2,400V,2.2,4.6,5,1,直入,21,30,☆
660,2,400V,3.7,7.5,6.6,1,直入,21,30,"NF63-HRV 20"
661,2,400V,5.5,11,11,1,直入,21,30,"NF63-HRV 30"
662,2,400V,7.5,15,15,1,直入,21,30,"NF63-HRV 30"
663,2,400V,11,22,22,1,直入,21,30,"NF63-HRV 50"
664,2,400V,15,28,28,1,直入,21,30,☆
665,2,400V,18.5,34,35,1,直入,21,30,☆
666,2,400V,22,42,42,1,直入,21,30,☆
667,2,400V,30,55,54,1,直入,21,30,☆
668,2,400V,37,65,67,1,直入,21,30,☆
669,2,400V,45,82,82,1,直入,21,30,☆
670,2,400V,55,96,105,1,直入,21,30,☆
671,2,400V,75,134,125,1,直入,21,30,☆
672,2,400V,90,160,150,1,直入,21,30,☆
673,2,400V,110,192,180,1,直入,21,30,☆
674,2,400V,132,233,250,1,直入,21,30,☆
675,2,400V,160,290,250,1,直入,21,30,☆
676,2,400V,200,360,330,1,直入,21,30,☆
677,2,400V,220,389,0,1,直入,21,30,☆
678,2,400V,250,430,500,1,直入,21,30,☆
679,2,400V,300,500,500,1,直入,21,30,☆
680,2,400V,0.2,0.6,0.7,1,直入,24,50,"NF125-HV (15)"
681,2,400V,0.4,1.1,1.3,1,直入,24,50,"NF125-HV (15)"
682,2,400V,0.75,1.9,1.7,1,直入,24,50,"NF125-HV (15)"
683,2,400V,1.5,3.2,3.6,1,直入,24,50,"NF125-HV (15)"
684,2,400V,2.2,4.6,5,1,直入,24,50,"NF125-HV (15)"
685,2,400V,3.7,7.5,6.6,1,直入,24,50,"NF125-HV 20"
686,2,400V,5.5,11,11,1,直入,24,50,"NF125-HV 30"
687,2,400V,7.5,15,15,1,直入,24,50,"NF125-HV 30"
688,2,400V,11,22,22,1,直入,24,50,"NF125-HV 50"
689,2,400V,15,28,28,1,直入,24,50,"NF125-HV 60"
690,2,400V,18.5,34,35,1,直入,24,50,"NF125-HV 60"
691,2,400V,22,42,42,1,直入,24,50,"NF125-HV 75"
692,2,400V,30,55,54,1,直入,24,50,"NF125-HV 100"
693,2,400V,37,65,67,1,直入,24,50,"NF125-HV 100"
694,2,400V,45,82,82,1,直入,24,50,☆
695,2,400V,55,96,105,1,直入,24,50,☆
696,2,400V,75,134,125,1,直入,24,50,☆
697,2,400V,90,160,150,1,直入,24,50,☆
698,2,400V,110,192,180,1,直入,23,45,"NF400-SW 350"
699,2,400V,132,233,250,1,直入,23,45,"NF400-SW 400"
700,2,400V,160,290,250,1,直入,24,50,"NF630-SW 500"
701,2,400V,200,360,330,1,直入,24,50,"NF630-SW 600"
702,2,400V,220,389,0,1,直入,24,50,"NF630-SW 600"
703,2,400V,250,430,500,1,直入,24,50,"NF630-SEW 600"
704,2,400V,300,500,500,1,直入,24,50,"NF800-SEW 700"
705,2,400V,0.2,0.6,0.7,1,直入,25,70,"NF50-HCW (3)"
706,2,400V,0.4,1.1,1.3,1,直入,25,70,"NF50-HCW (3)"
707,2,400V,0.75,1.9,1.7,1,直入,25,70,"NF50-HCW 5"
708,2,400V,1.5,3.2,3.6,1,直入,25,70,"NF50-HCW 8"
709,2,400V,2.2,4.6,5,1,直入,25,70,"NF50-HCW 8"
710,2,400V,3.7,7.5,6.6,1,直入,25,70,☆
711,2,400V,5.5,11,11,1,直入,25,70,☆
712,2,400V,7.5,15,15,1,直入,25,70,☆
713,2,400V,11,22,22,1,直入,25,70,☆
714,2,400V,15,28,28,1,直入,25,70,☆
715,2,400V,18.5,34,35,1,直入,25,70,☆
716,2,400V,22,42,42,1,直入,25,70,☆
717,2,400V,30,55,54,1,直入,25,70,☆
718,2,400V,37,65,67,1,直入,25,70,☆
719,2,400V,45,82,82,1,直入,25,70,"NF250-HV 125"
720,2,400V,55,96,105,1,直入,25,70,"NF250-HV 150"
721,2,400V,75,134,125,1,直入,25,70,"NF250-HV 175"
722,2,400V,90,160,150,1,直入,25,70,"NF250-HV 225"
723,2,400V,110,192,180,1,直入,25,70,"NF400-HEW 300"
724,2,400V,132,233,250,1,直入,25,70,"NF400-HEW 400"
725,2,400V,160,290,250,1,直入,25,70,"NF630-HEW 500"
726,2,400V,200,360,330,1,直入,25,70,"NF630-HEW 600"
727,2,400V,220,389,0,1,直入,25,70,"NF630-HEW 600"
728,2,400V,250,430,500,1,直入,25,70,"NF630-HEW 600"
729,2,400V,300,500,500,1,直入,25,70,"NF800-HEW 700"
730,2,400V,0.2,0.6,0.7,1,直入,27,150,"NF125-RV (15)"
731,2,400V,0.4,1.1,1.3,1,直入,27,150,"NF125-RV (15)"
732,2,400V,0.75,1.9,1.7,1,直入,27,150,"NF125-RV (15)"
733,2,400V,1.5,3.2,3.6,1,直入,27,150,"NF125-RV (15)"
734,2,400V,2.2,4.6,5,1,直入,27,150,"NF125-RV (15)"
735,2,400V,3.7,7.5,6.6,1,直入,27,150,"NF125-RV 20"
736,2,400V,5.5,11,11,1,直入,27,150,"NF125-RV 30"
737,2,400V,7.5,15,15,1,直入,27,150,"NF125-RV 30"
738,2,400V,11,22,22,1,直入,27,150,"NF125-RV 50"
739,2,400V,15,28,28,1,直入,27,150,"NF125-RV 60"
740,2,400V,18.5,34,35,1,直入,27,150,"NF125-RV 60"
741,2,400V,22,42,42,1,直入,27,150,"NF125-RV 75"
742,2,400V,30,55,54,1,直入,27,150,"NF125-RV 100"
743,2,400V,37,65,67,1,直入,27,150,"NF125-RV 100"
744,2,400V,45,82,82,1,直入,27,150,"NF250-RV 125"
745,2,400V,55,96,105,1,直入,27,150,"NF250-RV 175"
746,2,400V,75,134,125,1,直入,27,150,"NF250-RV 225"
747,2,400V,90,160,150,1,直入,26,125,"NF400-REW 225"
748,2,400V,110,192,180,1,直入,26,125,"NF400-REW 300"
749,2,400V,132,233,250,1,直入,26,125,"NF400-REW 400"
750,2,400V,160,290,250,1,直入,26,125,"NF630-REW 500"
751,2,400V,200,360,330,1,直入,26,125,"NF630-REW 600"
752,2,400V,220,389,0,1,直入,26,125,"NF630-REW 600"
753,2,400V,250,430,500,1,直入,26,125,"NF630-REW 600"
754,2,400V,300,500,500,1,直入,26,125,"NF800-REW 700"
755,2,400V,0.2,0.6,0.7,1,直入,28,200,"NF125-UV (15)"
756,2,400V,0.4,1.1,1.3,1,直入,28,200,"NF125-UV (15)"
757,2,400V,0.75,1.9,1.7,1,直入,28,200,"NF125-UV (15)"
758,2,400V,1.5,3.2,3.6,1,直入,28,200,"NF125-UV (15)"
759,2,400V,2.2,4.6,5,1,直入,28,200,"NF125-UV (15)"
760,2,400V,3.7,7.5,6.6,1,直入,28,200,"NF125-UV 20"
761,2,400V,5.5,11,11,1,直入,28,200,"NF125-UV 30"
762,2,400V,7.5,15,15,1,直入,28,200,"NF125-UV 30"
763,2,400V,11,22,22,1,直入,28,200,"NF125-UV 50"
764,2,400V,15,28,28,1,直入,28,200,"NF125-UV 60"
765,2,400V,18.5,34,35,1,直入,28,200,"NF125-UV 60"
766,2,400V,22,42,42,1,直入,28,200,"NF125-UV 75"
767,2,400V,30,55,54,1,直入,28,200,"NF125-UV 100"
768,2,400V,37,65,67,1,直入,28,200,"NF125-UV 100"
769,2,400V,45,82,82,1,直入,28,200,"NF250-UV 125"
770,2,400V,55,96,105,1,直入,28,200,"NF250-UV 175"
771,2,400V,75,134,125,1,直入,28,200,"NF250-UV 225"
772,2,400V,90,160,150,1,直入,28,200,"NF400-UEW 225"
773,2,400V,110,192,180,1,直入,28,200,"NF400-UEW 300"
774,2,400V,132,233,250,1,直入,28,200,"NF400-UEW 400"
775,2,400V,160,290,250,1,直入,28,200,"NF800-UEW 500"
776,2,400V,200,360,330,1,直入,28,200,"NF800-UEW 600"
777,2,400V,220,389,0,1,直入,28,200,"NF800-UEW 600"
778,2,400V,250,430,500,1,直入,28,200,"NF800-UEW 700"
779,2,400V,300,500,500,1,直入,28,200,"NF800-UEW 700"
780,2,400V,5.5,11,11,2,Y△,16,1.5,☆
781,2,400V,7.5,15,15,2,Y△,16,1.5,☆
782,2,400V,11,22,22,2,Y△,16,1.5,☆
783,2,400V,15,28,28,2,Y△,16,1.5,☆
784,2,400V,18.5,34,35,2,Y△,16,1.5,☆
785,2,400V,22,42,42,2,Y△,16,1.5,☆
786,2,400V,30,55,54,2,Y△,16,1.5,☆
787,2,400V,37,65,67,2,Y△,16,1.5,☆
788,2,400V,45,82,82,2,Y△,16,1.5,☆
789,2,400V,55,96,105,2,Y△,16,1.5,☆
790,2,400V,75,134,125,2,Y△,16,1.5,☆
791,2,400V,90,160,150,2,Y△,16,1.5,☆
792,2,400V,110,192,180,2,Y△,16,1.5,☆
793,2,400V,132,233,250,2,Y△,16,1.5,☆
794,2,400V,160,290,250,2,Y△,16,1.5,☆
795,2,400V,200,360,330,2,Y△,16,1.5,☆
796,2,400V,220,389,0,2,Y△,16,1.5,☆
797,2,400V,250,430,500,2,Y△,16,1.5,☆
798,2,400V,300,500,500,2,Y△,16,1.5,☆
799,2,400V,5.5,11,11,2,Y△,17,2.5,"NF63-CV 30"
800,2,400V,7.5,15,15,2,Y△,17,2.5,"NF63-CV 40"
801,2,400V,11,22,22,2,Y△,17,2.5,"NF63-CV 50"
802,2,400V,15,28,28,2,Y△,17,2.5,"NF63-CV 60"
803,2,400V,18.5,34,35,2,Y△,17,2.5,"NF63-CV 60"
804,2,400V,22,42,42,2,Y△,17,2.5,☆
805,2,400V,30,55,54,2,Y△,17,2.5,☆
806,2,400V,37,65,67,2,Y△,17,2.5,☆
807,2,400V,45,82,82,2,Y△,17,2.5,☆
808,2,400V,55,96,105,2,Y△,17,2.5,☆
809,2,400V,75,134,125,2,Y△,17,2.5,☆
810,2,400V,90,160,150,2,Y△,17,2.5,☆
811,2,400V,110,192,180,2,Y△,17,2.5,☆
812,2,400V,132,233,250,2,Y△,17,2.5,☆
813,2,400V,160,290,250,2,Y△,17,2.5,☆
814,2,400V,200,360,330,2,Y△,17,2.5,☆
815,2,400V,220,389,0,2,Y△,17,2.5,☆
816,2,400V,250,430,500,2,Y△,17,2.5,☆
817,2,400V,300,500,500,2,Y△,17,2.5,☆
818,2,400V,5.5,11,11,2,Y△,18,7.5,"NF63-SV 30"
819,2,400V,7.5,15,15,2,Y△,18,7.5,"NF63-SV 40"
820,2,400V,11,22,22,2,Y△,18,7.5,"NF63-SV 50"
821,2,400V,15,28,28,2,Y△,18,7.5,"NF63-SV 60"
822,2,400V,18.5,34,35,2,Y△,18,7.5,"NF63-SV 60"
823,2,400V,22,42,42,2,Y△,18,7.5,☆
824,2,400V,30,55,54,2,Y△,18,7.5,☆
825,2,400V,37,65,67,2,Y△,18,7.5,☆
826,2,400V,45,82,82,2,Y△,18,7.5,☆
827,2,400V,55,96,105,2,Y△,18,7.5,☆
828,2,400V,75,134,125,2,Y△,18,7.5,☆
829,2,400V,90,160,150,2,Y△,18,7.5,☆
830,2,400V,110,192,180,2,Y△,18,7.5,☆
831,2,400V,132,233,250,2,Y△,18,7.5,☆
832,2,400V,160,290,250,2,Y△,18,7.5,☆
833,2,400V,200,360,330,2,Y△,18,7.5,☆
834,2,400V,220,389,0,2,Y△,18,7.5,☆
835,2,400V,250,430,500,2,Y△,18,7.5,☆
836,2,400V,300,500,500,2,Y△,18,7.5,☆
837,2,400V,5.5,11,11,2,Y△,19,10,"NF63-HV 30"
838,2,400V,7.5,15,15,2,Y△,19,10,"NF63-HV 40"
839,2,400V,11,22,22,2,Y△,19,10,"NF63-HV 50"
840,2,400V,15,28,28,2,Y△,19,10,"NF125-CV 60"
841,2,400V,18.5,34,35,2,Y△,19,10,"NF125-CV 60"
842,2,400V,22,42,42,2,Y△,19,10,"NF125-CV 75"
843,2,400V,30,55,54,2,Y△,19,10,"NF125-CV 100"
844,2,400V,37,65,67,2,Y△,19,10,"NF125-CV 100"
845,2,400V,45,82,82,2,Y△,19,10,☆
846,2,400V,55,96,105,2,Y△,19,10,☆
847,2,400V,75,134,125,2,Y△,19,10,☆
848,2,400V,90,160,150,2,Y△,19,10,☆
849,2,400V,110,192,180,2,Y△,19,10,☆
850,2,400V,132,233,250,2,Y△,19,10,☆
851,2,400V,160,290,250,2,Y△,19,10,☆
852,2,400V,200,360,330,2,Y△,19,10,☆
853,2,400V,220,389,0,2,Y△,19,10,☆
854,2,400V,250,430,500,2,Y△,19,10,☆
855,2,400V,300,500,500,2,Y△,19,10,☆
856,2,400V,5.5,11,11,2,Y△,20,25,☆
857,2,400V,7.5,15,15,2,Y△,20,25,☆
858,2,400V,11,22,22,2,Y△,20,25,☆
859,2,400V,15,28,28,2,Y△,20,25,☆
860,2,400V,18.5,34,35,2,Y△,20,25,☆
861,2,400V,22,42,42,2,Y△,20,25,☆
862,2,400V,30,55,54,2,Y△,20,25,☆
863,2,400V,37,65,67,2,Y△,20,25,☆
864,2,400V,45,82,82,2,Y△,20,25,☆
865,2,400V,55,96,105,2,Y△,20,25,"NF250-CV 150"
866,2,400V,75,134,125,2,Y△,20,25,"NF250-CV 175"
867,2,400V,90,160,150,2,Y△,20,25,"NF250-CV 225"
868,2,400V,110,192,180,2,Y△,20,25,☆
869,2,400V,132,233,250,2,Y△,20,25,☆
870,2,400V,160,290,250,2,Y△,20,25,☆
871,2,400V,200,360,330,2,Y△,20,25,☆
872,2,400V,220,389,0,2,Y△,20,25,☆
873,2,400V,250,430,500,2,Y△,20,25,☆
874,2,400V,300,500,500,2,Y△,20,25,☆
875,2,400V,5.5,11,11,2,Y△,21,30,"NF125-SV 30"
876,2,400V,7.5,15,15,2,Y△,21,30,"NF125-SV 40"
877,2,400V,11,22,22,2,Y△,21,30,"NF125-SV 50"
878,2,400V,15,28,28,2,Y△,21,30,"NF125-SV 60"
879,2,400V,18.5,34,35,2,Y△,21,30,"NF125-SV 60"
880,2,400V,22,42,42,2,Y△,21,30,"NF125-SV 75"
881,2,400V,30,55,54,2,Y△,21,30,"NF125-SV 100"
882,2,400V,37,65,67,2,Y△,21,30,"NF125-SV 100"
883,2,400V,45,82,82,2,Y△,22,36,"NF250-SV 150"
884,2,400V,55,96,105,2,Y△,22,36,"NF250-SV 175"
885,2,400V,75,134,125,2,Y△,22,36,"NF250-SV 225"
886,2,400V,90,160,150,2,Y△,22,36,"NF250-SEV 225"
887,2,400V,110,192,180,2,Y△,21,30,☆
